Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Macao SAR, China",MAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.407,80.645,80.87,81.089,81.304,81.523,81.748,81.981,82.22,82.462,82.704,82.938,83.158,83.361,83.543,83.707,83.854,83.989,84.118,..
"Macao SAR, China",MAC,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,22.8450472436896,21.8948800971827,20.7354379585625,19.4586724327144,18.1907433677483,17.0163899117339,15.8681973839558,14.9023509893739,14.1202432269296,13.4821428571429,12.9673980294267,12.7581549365324,12.5833497329085,12.4865771114637,12.4991528410323,12.6154944899806,12.9292339222892,13.2804356031707,13.654066582652,..
"Macao SAR, China",MAC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.38740760480806,7.3060570217702,7.23406435973361,7.17546966848848,7.12939225652411,7.09691047885714,7.02897332720398,6.93562677523384,6.83760351991988,6.78001519756839,6.79946267225795,7.01048595579051,7.30321839447272,7.66853952044782,8.09850086749078,8.59097967894899,9.16411568510988,9.79801954753166,10.4842029270023,..
"Macao SAR, China",MAC,Population density (people per sq. km of land area),EN.POP.DNST,21389.1,16843.769848595,16622.9997064272,17043.1478471553,16842.7502868304,17244.928865108,17265.6999340014,17277.7735211679,17645.1707718425,17844.0675081791,18121.8516772827,18422.4748576286,18864.1805418385,19055.1816980769,19478.8120651133,19805.4278801043,20159.0792003315,20479.7699938293,20777.5002607232,..
"Macao SAR, China",MAC,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Rural population (% of total population),SP.RUR.TOTL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
"Macao SAR, China",MAC,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,..
"Macao SAR, China",MAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Madagascar,MDG,Access to electricity (% of population),EG.ELC.ACCS.ZS,13.5863637924194,14.8,14.48561668396,20.3,15.3098516464233,15.6853399276733,16.0447196960449,16.3995742797852,16.7614879608154,17.4,17.5528316497803,14.3,18.5080108642578,12.9,19.6377620697021,20.2471370697021,22.9,24.1,25.9078121185303,..
Madagascar,MDG,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,224.08101999814,255.355981817989,236.690317787752,288.579585221036,221.629896390397,247.977479450135,262.948156793348,394.990608567902,481.459076003518,403.744481054053,403.490368902994,452.508425019509,432.900086249373,450.126263738155,440.581268135765,382.708455064054,393.874843640503,436.442425698554,442.980122816842,..
Madagascar,MDG,"Air transport, passengers carried",IS.AIR.PSGR,629409,657953,266033,451729,513508,574904,572991,616433,558981,499526,524296,544100.727272727,588169,539208,520421,458572,441861,486425,541290,..
Madagascar,MDG,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,1513,..,..,..,..,1513,..,..,..,..,1513,..,1513,..,..,..,..,..
Madagascar,MDG,"Children out of school, primary",SE.PRM.UNER,722991,720545,736090,529288,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66840,..
Madagascar,MDG,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,12.8651924133301,15.533486366272,15.128625869751,17.4605312347412,15.0371942520142,16.5033531188965,17.1977615356445,19.6716537475586,22.1997928619385,20.8381462097168,21.9588222503662,23.5922260284424,19.5754718780518,19.5307598114014,22.9971313476563,22.9058227539063,24.470724105835,24.6708374023438,..,..
Madagascar,MDG,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,5.83821725845337,6.09060955047607,6.30735874176025,7.60327005386353,5.63133001327515,6.44998931884766,6.60253763198853,8.04083251953125,10.2362108230591,9.65606689453125,9.64091682434082,8.40248870849609,7.96548938751221,8.35474967956543,7.8054347038269,7.01071882247925,6.58054351806641,7.43160343170166,..,..
Madagascar,MDG,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.50699996948242,1.68599998950958,1.86500000953674,2.11899995803833,2.12299990653992,2.1340000629425,2.1489999294281,2.15499997138977,2.16599988937378,2.15300011634827,2.17000007629395,2.50999999046326,2.8989999294281,3.19000005722046,3.50600004196167,3.84599995613098,3.83699989318848,3.83200001716614,3.82800006866455,3.82200002670288
Madagascar,MDG,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,3870248071.51751,4172798768.1937,3842153963.46744,4857960148.55066,5183712476.36824,5376411611.70466,5352485872.47256,6632087677.09239,8574657007.98223,9674357409.73528,9985118666.19148,10455298333.7252,11114049664.5274,11940004693.0746,12263503281.1372,11858950048.3444,11659528184.2132,12024360912.5496,13267179655.2599,..
Madagascar,MDG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,250,260,230,280,290,290,280,340,430,470,470,480,500,520,520,490,470,470,510,..
Madagascar,MDG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.91135,3.25033,2.71621,3.03949,3.2643,3.84817,3.28253,3.36988,2.91041,3.17751,..,2.78112,2.73217,2.08231,2.79384,2.56821,3.19717,..,3.23481,..
Madagascar,MDG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,0.4199999869,..,..,0.3,..,..,..,..,0.2,..,..,..,..,..,..,..,..,..
Madagascar,MDG,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,293,286,280,273,268,262,257,252,248,244,241,238,236,233,233,233,233,233,233,..
Madagascar,MDG,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.196394691006341,0.222511586178292,0.339720154596142,0.423252419277809,0.525353654946669,0.567721802237403,0.607552238860378,0.65,1.65,1.63,1.7,1.9,2.3,3,3.7,4.173972190007,4.713662899498,9.8,..,..
Madagascar,MDG,"International tourism, number of arrivals",ST.INT.ARVL,160000,170000,62000,139000,229000,277000,312000,344000,375000,163000,196000,225000,256000,196000,222000,244000,293000,255000,291000,..
Madagascar,MDG,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.485,59.129,59.717,60.256,60.752,61.212,61.65,62.079,62.509,62.944,63.388,63.836,64.28,64.713,65.133,65.539,65.931,66.311,66.681,..
Madagascar,MDG,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,0.3129,0.3035,0.2854,0.35,0.3022,0.2941,0.2811,0.243,0.2233,0.2179,0.2174,0.2978,0.1059,..,..,..,0.146,..
Madagascar,MDG,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,45.1521443214307,45.1738559634835,45.1224825928742,45.0170063430815,44.8776630137049,44.7119398208753,44.53219919695,44.3398754626668,44.1194304615619,43.848732057871,43.5222233358737,43.2051980211339,42.8326534027815,42.4275894327205,42.0245996928854,41.6433785335763,41.2946300709759,40.9723121695803,40.6681505928286,..
Madagascar,MDG,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.96583848371065,2.96449182617577,2.95949619677572,2.94994988466151,2.93416889302402,2.91236318984787,2.90413764761508,2.88994330932157,2.87215650479962,2.85282056589984,2.83377553702692,2.82544119019312,2.81524139305923,2.80916265247697,2.81425668489821,2.83405342094986,2.8782491784287,2.93018379921372,2.98671712579162,..
Madagascar,MDG,Population density (people per sq. km of land area),EN.POP.DNST,27.1121608143894,27.9618461326822,28.8288286274375,29.7127299927778,30.6135381916979,31.5313202875125,32.4659851428965,33.4173573614885,34.3853784778347,35.3700811638064,36.37177150325,37.373932398869,38.4098196100001,39.4658869027157,40.5463853557924,41.6536404262633,42.788552767274,43.9507390855964,45.1398556204881,..
Madagascar,MDG,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,8.63511607867821,8.63080295766565,8.59650427730388,8.56521166185287,8.53718618275339,8.51142221478602,8.70417683137883,8.90545361547799,9.11501243244246,9.33116866416774,9.55607697559149,9.78941883051975,10.0319730379165,10.2812072146063,10.538668540464,10.8033114347031,11.0760581303893,11.3566314985917,11.6455111740114,..
Madagascar,MDG,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,24,10,10,..,..,..,..,10,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,Rural population (% of total population),SP.RUR.TOTL.ZS,72.879,72.609,72.337,72.064,71.789,71.186,70.575,69.957,69.33,68.699,68.062,67.42,66.773,66.122,65.466,64.807,64.144,63.478,62.809,..
Madagascar,MDG,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,..,35,37,41,42,40,45,45,44,45,48,50,49,50,52,52,50,53,55,..
Madagascar,MDG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.121,27.391,27.663,27.936,28.211,28.814,29.425,30.043,30.67,31.301,31.938,32.58,33.227,33.878,34.534,35.193,35.856,36.522,37.191,..
Malawi,MWI,Access to electricity (% of population),EG.ELC.ACCS.ZS,4.8,5.11016511917114,5.55880260467529,6.2,6.9,6.77698755264282,3.65322733295476,7.50352907180786,7.8715968132019,8.25830841064453,8.7,7.6,7.4,9,11.9,10.8,11,12.7,18.02,..
Malawi,MWI,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,14.0150197430405,..,..,..,..,..,14.0171723586352,..,..,8.96042732906852,..,..,22.4779615192611,..,..,..
Malawi,MWI,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,3.02203432386208,..,..,..,..,..,1.80881913272644,..,..,1.0266318986783,..,..,3.01180098201592,..,..,..
Malawi,MWI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,125.423991195728,118.648597606135,250.659034889249,216.515765813399,233.422822297194,236.093269823031,243.773831427426,262.795049569,305.607313922846,332.696195239848,367.333624974338,424.540709030351,296.723840954915,261.572524226915,278.77443722378,289.999961513061,238.221025737308,274.983458474342,311.706512233502,..
Malawi,MWI,"Air transport, passengers carried",IS.AIR.PSGR,115831,112560,104711,108854,122477,132275,145747,154837,159917,157007,91520.1893953931,82709.5449902358,53518.9979970389,5856,5856,6011,6744,10545,10545,..
Malawi,MWI,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,1181,..,..,..,..,1181,..,..,..,..,1181,..,1181,..,..,..,..,..
Malawi,MWI,"Children out of school, primary",SE.PRM.UNER,..,..,..,..,32945,33839,47433,113643,51716,43648,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,0.723,..,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,8.90974712371826,7.56148386001587,10.9865684509277,12.1607418060303,15.7234592437744,16.9763145446777,20.5908546447754,24.5432949066162,32.0583457946777,34.7943496704102,33.2283554077148,38.3807678222656,31.7540016174316,38.5492782592773,34.4116287231445,34.0019035339355,29.4262447357178,32.2593841552734,..,..
Malawi,MWI,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,1.83290815353394,1.73586070537567,1.93565201759338,2.2773106098175,2.022705078125,2.2174129486084,3.74321246147156,5.21134996414185,6.55198240280151,6.92428874969482,5.05907678604126,5.34615039825439,4.23266792297363,5.29155683517456,4.89694166183472,6.06906318664551,5.34490203857422,5.45853137969971,..,..
Malawi,MWI,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.13499999046326,1.13199996948242,1.13800001144409,1.14600002765656,1.13800001144409,1.13499999046326,1.14100003242493,1.14900004863739,1.13699996471405,1.13300001621246,1.13100004196167,1.12699997425079,1.12600004673004,1.12999999523163,1.13300001621246,1.13199996948242,1.13300001621246,1.13399994373322,1.13499999046326,1.13800001144409
Malawi,MWI,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,1749386427.70881,1655094400.75765,2010995068.63891,2681623205.2716,3726153066.08654,3778047147.29694,3999788007.25858,4455524701.4162,5085692258.79326,5794277102.57615,6542310410.58033,7378702705.27201,7015802986.76404,6451260033.23137,6023991082.79376,5936798024.96777,5911156144.83838,6093437774.3575,6506600289.88428,..
Malawi,MWI,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,160,140,170,220,300,300,310,330,370,410,450,490,460,410,370,350,340,340,360,..
Malawi,MWI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.24797,4.50898,..,3.21566,..,..,..,..,..,..,3.5398,4.15262,..,5.41617,4.83984,5.60866,4.74857,4.03133,4.71484,..
Malawi,MWI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..,..,..,1.1,..,..,..,1.3,..,..,..,..,..,..,..,..
Malawi,MWI,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,386,395,401,403,402,398,390,377,358,335,310,283,257,236,218,204,193,185,181,..
Malawi,MWI,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.126780944756387,0.164020725330811,0.21509472652259,0.278815116302304,0.347505334967577,0.384489334082782,0.425137489606563,0.965864736553132,0.7,1.07,2.26,3.33,4.3506,5.05,5.83,5.3,11.47,13.7821643919877,..,..
Malawi,MWI,"International tourism, number of arrivals",ST.INT.ARVL,228000,266000,383000,424000,427000,438000,638000,735000,742000,755000,746000,767000,770000,795000,819000,805000,849000,837000,871000,..
Malawi,MWI,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.09,45.204,45.517,46.052,46.823,47.844,49.118,50.595,52.206,53.888,55.564,57.161,58.629,59.931,61.042,61.953,62.681,63.279,63.798,..
Malawi,MWI,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,..,..,..,..,0.5905,..,..,..,0.2838,0.3406,0.283,..,..,..,..,..,0.2988,..,0.4386,..
Malawi,MWI,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,46.080460262928,46.2852081875437,46.3722708795472,46.3790421161147,46.369534373644,46.3808828039264,46.4075588619714,46.4440946000864,46.470797770087,46.4469422935974,46.3514363381911,46.2478466446756,46.0297940733365,45.7363419032903,45.4160556410637,45.0880166217357,44.6835418538551,44.2968770691621,43.9022859066284,..
Malawi,MWI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.12249131248521,3.08644156752974,3.04304443084589,2.99250486305165,2.93407375385694,2.86738774232628,2.83682394666317,2.79742487636232,2.75192327444349,2.70417474893219,2.6559099376242,2.65668991315733,2.6596622567593,2.6604418911307,2.6531239164834,2.63602874191049,2.64748090714811,2.64901419316458,2.64543493031032,..
Malawi,MWI,Population density (people per sq. km of land area),EN.POP.DNST,118.251569792109,121.25583368689,124.243360203649,127.282361052185,130.481947390751,133.919728468392,137.60817776835,141.512579550276,145.607658039881,149.853150190921,154.217352566822,158.698684768774,163.300859142978,168.002428935087,172.778319898176,177.612462876538,182.491397963513,187.423207467119,192.440761561307,..
Malawi,MWI,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,4.27291542250715,4.34895906228132,4.42992901281785,4.51319025938025,4.59524828728845,4.67274071689802,4.74628708435428,4.81709147921953,4.88656304792652,4.95598328302599,5.02655091483872,5.09844465808036,5.1716662861567,5.24699719412556,5.32531305365284,5.40715208318416,5.49297370128453,5.58257207307646,5.675032374183,..
Malawi,MWI,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,..,..,..,..,..,..,..,44,..,..,..,..,..,..,..,..,..,..,..,..
Malawi,MWI,Rural population (% of total population),SP.RUR.TOTL.ZS,85.39,85.302,85.214,85.125,85.036,84.946,84.856,84.765,84.674,84.571,84.456,84.328,84.188,84.034,83.868,83.687,83.494,83.286,83.063,..
Malawi,MWI,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,21,..,..,..,..,18.6,..,..,..,..,16.5,16.1,15.7,15.3,15.2,14.7,14.5,..,..,..
Malawi,MWI,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,55,58,52,58,55,51,49,49,49,48,47,46,51,48,46,46,47,50,48,..
Malawi,MWI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,14.61,14.698,14.786,14.875,14.964,15.054,15.144,15.235,15.326,15.429,15.544,15.672,15.812,15.966,16.132,16.313,16.506,16.714,16.937,..
Malaysia,MYS,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,99.3,99.2311859130859,99.5070953369141,99.8,99.9274368286133,99.9895629882813,100,100,100,100,..
Malaysia,MYS,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,..,..,..,..,30.2761226782811,..,..,..,..,..,..,..,..,..,..,..
Malaysia,MYS,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..,..,1.74578753345899,..,..,..,..,..,..,..,..,..,..,..
Malaysia,MYS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2763.35005625227,2715.10219859638,2952.95131643198,3218.80070713166,3584.43393807067,4073.49044201806,4599.53979970549,5493.67669743552,6302.8480550045,5509.74727228286,6765.45403969919,7881.38055963028,8064.72670525316,8240.01093869677,8430.82300290663,7434.89185070755,7361.4556725925,7628.4878367154,8180.0634519285,..
Malaysia,MYS,"Air transport, passengers carried",IS.AIR.PSGR,16560793,16107156,16281275,16704600,19226564,20369086,17833364,21325754,22420870,23766316,34239014.1725209,38218608.8523534,39165195.2176778,47995842.0041797,49673884,50345820,53817353,58711937,60481772,..
Malaysia,MYS,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,2875,..,..,..,..,2875,..,..,..,..,2875,..,2875,..,..,..,..,..
Malaysia,MYS,"Children out of school, primary",SE.PRM.UNER,48608,67587,106205,91239,19793,13035,149606,160731,162369,135221,122105,94129,45955,10412,3277,14470,5297,10381,..,..
Malaysia,MYS,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,..,..,..,..,..,..,..,..,..,..,0.435,..,..,..,..,..,..,..,..,..
Malaysia,MYS,Completeness of death registration with cause-of-death information (%),SP.REG.DTHS.ZS,..,..,49.6,..,..,..,..,55.4,56,..,..,..,..,..,52,..,..,..,..,..
Malaysia,MYS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,111.415550231934,114.708198547363,121.913444519043,143.002624511719,155.264877319336,164.339126586914,203.854217529297,234.357330322266,270.945343017578,251.406188964844,292.890716552734,352.593414306641,382.289245605469,388.69677734375,421.969390869141,376.057373046875,361.52197265625,384.066070556641,..,..
Malaysia,MYS,Domestic private health expenditure per capita (current US$),SH.XPD.PVTD.PC.CD,59.4173889160156,56.3691673278809,59.1651802062988,68.463264465332,75.7197952270508,83.6160354614258,94.0572509765625,110.409355163574,126.598014831543,112.003219604492,138.163116455078,165.846588134766,176.985809326172,179.252365112305,190.534194946289,176.273635864258,178.981536865234,189.687042236328,..,..
Malaysia,MYS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2747.05932593573,2758.34795885921,2820.55094037435,2914.6737744829,2984.36102408147,2873.73468852103,3065.57207683807,3272.89629597195,3286.09121322708,3942.08914066827,4145.52094819792,4102.62066308086,4338.56165435176,4520.3630461322,4651.9587341816,..,..,..,..,..
Malaysia,MYS,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.97499990463257,3.27900004386902,3.0239999294281,3.37400007247925,3.55399990081787,3.35500001907349,3.86299991607666,3.44000005722046,3.48399996757507,3.66499996185303,3.79500007629395,3.61199998855591,3.71399998664856,3.86800003051758,3.69199991226196,4.04199981689453,3.43400001525879,3.45000004768372,3.46199989318848,3.47199988365173
Malaysia,MYS,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,80178759412,84094636683.563,91743300825.692,102820336725.744,119334486567.59,135484759130.894,153034484286.255,177055185572.919,204636675462.194,210841313846.882,232945469579,259323021090.648,295984521539.704,319543900671.664,332695279542.269,323144189402.923,311558404972.801,309244938724.999,333842531884.843,..
Malaysia,MYS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3460,3550,3790,4160,4740,5270,5840,6630,7510,7600,8260,9050,10180,10840,11140,10680,10150,9940,10590,..
Malaysia,MYS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.97161,7.48447,7.65795,7.50288,5.92388,..,4.48577,4.37254,3.95853,5.97418,4.96645,5.76294,5.73903,5.4812,5.21264,4.97274,4.82401,4.74071,4.53477,..
Malaysia,MYS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,1.8,..,..,..,1.8,1.9,1.76,..,1.8,1.8,1.79,1.9,..,..,1.9,..,..,..,..
Malaysia,MYS,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,75,72,68,73,68,69,70,69,72,72,75,80,86,91,93,90,94,94,92,..
Malaysia,MYS,Individuals using the Internet (% of population),IT.NET.USER.ZS,21.3847311644538,26.6959725007084,32.3382043389359,34.9711523397291,42.2522656295248,48.629170245984,51.6379889864403,55.7,55.8,55.9,56.3,61,65.8,57.05751226,63.6654258813225,71.0640678111957,78.78830993,80.14047901,81.2010486181174,..
Malaysia,MYS,"International tourism, number of arrivals",ST.INT.ARVL,10222000,12775000,13292000,10577000,15703000,16431000,17547000,20973000,22052000,23646000,24577000,24714000,25033000,25715000,27437000,25721000,26757000,25948000,25832000,..
Malaysia,MYS,Investment in water and sanitation with private participation (current US$),IE.PPI.WATR.CD,3964800000,..,16400000,..,2521000000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.594,72.782,72.976,73.17,73.364,73.555,73.744,73.931,74.118,74.305,74.493,74.683,74.877,75.072,75.268,75.461,75.649,75.828,75.997,..
Malaysia,MYS,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,1.6745,..,1.7919,..,..,..,..,..,2.6747,..,3.1976,3.3875,3.8141,3.0994,3.1697,3.3595,3.397,3.4676,..,..
Malaysia,MYS,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,33.3562053744597,32.9226362227968,32.3665666173353,31.7319747150663,31.0804619110295,30.4526272263435,30.0028574197176,29.5433745865046,29.0606375986259,28.5333246319457,27.9611146256731,27.2986743654898,26.6972393773826,26.1341210196246,25.5970623776665,25.0895957650768,24.7162767421135,24.3437909565021,23.9951410860297,..
Malaysia,MYS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.91504672902434,4.02992620687424,4.1441952916243,4.24149429978818,4.32434222028076,4.41536014849939,4.55936103408443,4.68859525523037,4.78819471548068,4.86384371538675,4.93816744058918,5.11447103742671,5.3117929018557,5.52585854596722,5.7486082364305,5.97557487601484,6.20310400110752,6.4339520211868,6.67175462547886,..
Malaysia,MYS,Population density (people per sq. km of land area),EN.POP.DNST,70.5958210318064,72.1628945366002,73.6825171206818,75.1752214274844,76.672202100137,78.1939156901537,79.750299802161,81.3281692284279,82.8975985390352,84.4164967280475,85.8561406178664,87.2042459290823,88.4740800486988,89.693720894841,90.9041515751027,92.1350235884949,93.3946248668391,94.6736508902755,95.9628214883579,..
Malaysia,MYS,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,18.006478931401,18.2121528851409,18.4345502350817,18.6742896492338,18.9244089434446,19.1773835196057,19.43353400152,19.6954009244632,19.9712579002957,20.2685195334133,20.5968015850803,20.9582612516756,21.3500345859537,21.7657839092043,22.1959818002469,22.6336744765495,23.0770155807415,23.5284951358989,23.9906484861277,..
Malaysia,MYS,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,1220,1181,2256,1931,1931,2152,2120,2193,2268,2346.45,2414.88,2497,2321.3586,2497.8196,2058.5766,2051.622,2224.9622,2028.503,..,..
Malaysia,MYS,Rural population (% of total population),SP.RUR.TOTL.ZS,38.023,37.078,36.144,35.22,34.306,33.406,32.517,31.64,30.775,29.925,29.088,28.391,27.725,27.07,26.423,25.787,25.16,24.553,23.964,..
Malaysia,MYS,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,28.2,..,..,..,..,25.8,..,..,..,..,23.7,23.3,22.9,22.5,22,21.8,21.5,..,..,..
Malaysia,MYS,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,..
Malaysia,MYS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.977,62.922,63.856,64.78,65.694,66.594,67.483,68.36,69.225,70.075,70.912,71.609,72.275,72.93,73.577,74.213,74.84,75.447,76.036,..
Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,83.8,87.5333404541016,88.4616622924805,89.3712310791016,90.2575836181641,91.1189117431641,91.9641265869141,92.8048248291016,93.6525726318359,99.9,99.1093292236328,99.4526519775391,99.6304626464844,99.5677947998047,100,99.8356552124023,99.9652404785156,99.8,100,..
